key,bundesland,east,urban,rich,population,inflow_1000,iv_1000,iv_1000_2000,share_male,share_u20,share_20_44,share_45_64,sh_afd_2013,sh_afd_2017,sh_afd_2021,sh_cdu_csu_2013,sh_cdu_csu_2017,sh_cdu_csu_2021,sh_spd_2013,sh_spd_2017,sh_spd_2021,sh_linke_2013,sh_linke_2017,sh_linke_2021,turnout_pct_2013,turnout_pct_2017,turnout_pct_2021,d_afd_1317,d_afd_1721,farright_2021,left_2021,wage_2021,unemp_rate
14627,14,1,0,0,239344.0,10.779463867905609,3.730967752660211,,0.4911758807406912,0.1802092385854669,0.2360869710542148,0.2997902600441205,7.119960332148419,32.876558016870646,29.77085789395233,45.13056170515892,26.11173325028328,17.556269225036246,12.58755910021021,8.712304440306667,17.6463812892123,18.671126972043943,13.326221067767522,7.26655555103866,70.3,76.0,75.8,25.756597684722227,-3.105700122918318,29.77,7.27,2743.76,28.945785146065916
14628,14,1,0,0,244009.0,10.634853632447983,3.1273274981479564,,0.4939366990561823,0.1866078710211508,0.2398682015827285,0.2926203541672643,7.875150888084152,35.464939271255055,31.92817803015366,45.98930850146577,25.639514170040485,17.10635277416302,10.943266080358685,7.79919028340081,15.474453514202716,17.13950681151923,12.766315789473683,7.658687908303429,71.0,77.2,77.2,27.589788383170905,-3.536761241101395,31.93,7.66,2586.01,24.89662266555742
14713,14,1,0,1,601866.0,17.337746275749087,27.758558864377058,,0.4919865883768147,0.1808126725882505,0.3971747864142517,0.2205640458175075,5.569916361283267,18.29860299537928,13.315003927729771,34.61611663050512,22.69398347087626,14.011020747654914,18.70849640633813,13.004848463055191,20.904186497851303,21.94746367408238,21.034478625409783,13.676586109699182,67.9,75.1,76.6,12.728686634096013,-4.983599067649509,13.32,13.68,3036.85,38.777734578793286
14729,14,1,0,0,258214.0,9.062250691287073,2.452258069657199,,0.490298744452276,0.180877101938702,0.2387709419318859,0.3079345039385935,6.408632418484634,26.866636133784212,23.96928580777453,45.80811634998827,30.07949005903721,20.387417651934907,15.201233202640662,11.380190851428248,21.255617119671918,19.916222646694145,14.66080268020152,7.704724924741503,68.8,74.8,76.2,20.458003715299576,-2.8973503260096827,23.97,7.7,2625.37,28.05812233263882
14730,14,1,0,0,197529.0,9.213836955586268,3.3700344646747777,,0.4960031185294311,0.1774625498028137,0.2473206465886021,0.3081218453999159,6.138177064894747,26.85328963736349,27.230652954813728,44.90890770948504,29.44416324219521,19.53174758188473,15.40444613890326,12.45592512203701,21.002573095442308,20.60219856031517,14.73280543568714,7.530762502441468,66.4,72.1,73.9,20.71511257246874,0.3773633174502393,27.23,7.53,2748.2,35.48845992234052
15001,15,1,1,0,78731.0,17.718560668605758,21.550228207518522,,0.4854885623197978,0.1501695647203769,0.236692027282773,0.2883743379355019,5.736636245110821,20.05607714856196,17.523142240679306,40.38461538461539,29.35553761842049,20.60413428299654,17.853107344632768,14.348527974850247,28.12101245852957,23.1051716644937,18.14648030927397,9.0689743173329,64.5,69.7,66.9,14.31944090345114,-2.5329349078826553,17.52,9.07,2809.94,40.238279711930495
15002,15,1,1,0,238061.0,20.75098399149798,20.699115723058465,,0.484921931773789,0.1805251595179386,0.3382032336249952,0.2366578313961547,4.093113006222252,17.111867225027712,13.800080619027671,36.42183756735321,25.67819312723242,16.907865097493698,18.32988561196373,14.416030299297944,23.90828400028454,24.85793480127225,19.856971301884467,12.305467076611787,65.0,70.7,70.2,13.01875421880546,-3.311786606000041,13.8,12.31,2846.4,45.18169712804701
15003,15,1,1,0,236188.0,18.227005605703933,29.593523577039537,,0.4937846122580317,0.1705378766067709,0.3334547055735262,0.247891510152929,4.2930329551238895,15.718248555533416,13.98837456917289,36.17674586624193,26.6394887277966,17.55645116766963,21.15893006682977,16.93052767092216,26.17220465174973,24.17530089817901,19.182669466198718,10.992893817384514,63.7,69.4,69.6,11.425215600409526,-1.7298739863605253,13.99,10.99,2834.29,43.69400646942266
15081,15,1,1,0,81986.0,9.635791476593564,4.851854146255855,,0.497743517185861,0.1723586953870172,0.2436147634962066,0.3248115531920084,3.7272231314784503,15.550902129999788,17.7383734642681,41.60611020185488,33.99327368487848,21.30620296318532,18.917621385706493,17.39958119169998,27.569201741032185,24.61320240043644,18.56293758064175,10.16531229228757,63.2,67.7,69.1,11.823678998521338,2.187471334268313,17.74,10.17,2454.6,33.81065059888273
15082,15,1,1,0,155900.0,14.271969211032713,6.717303178451164,,0.490314304041052,0.1572289929441949,0.2370558050032072,0.3146055163566388,5.223535932015518,22.39540967749027,22.05938887012034,41.47538333641234,30.890144436872077,21.70757563402104,16.750184740439682,13.629168773495724,24.363649072121717,25.09237021984113,17.52588651702684,10.058130730070712,60.7,67.1,65.9,17.171873745474752,-0.33602080736993045,22.06,10.06,2605.8,34.669660038486214
